"","TAXON_CODE","Taxon","TAXON_CODE_Historical","Taxon_Historical","TSN","OTU_RIV05_Nov05","OTU_Stress05","OTU_BCG_WV-PL","Code_USU","OTU2N_USU","Comments","CommonName","Kingdom","Phylum","Class","SubClass","Order","SubOrder","Super Family","Family","SubFamily","Tribe","Genus","SubGenus","SpeciesGroup","SpeciesComplex","Species","SubSpecies","AKA","BBI","FFG","Voltine","SedimentTolerant","Tolerant","MTI","Cold","ORIGIN","TOL","VBI","REPRO GUILD","ADULT FW HABITAT GUILD","TEMPERATURE PREFERENCE","ADULT FRESHWATER TROPHIC GUILD","tax_uid","txrnk_name","tax_last_change_date","tax_storet_id","tax_srs_id","tax_description"
"633","DIP630","Twinnia",NA,NA,126767,"Twinnia","666","Simuliidae",224,"Simuliidae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Simuliidae","Simuliinae","Prosimuliini","Twinnia",NA,NA,NA,NA,NA,NA,6,"CF","UV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24524,"Genus",2016-03-24 01:12:34,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=126767"
"634","DIP620","Simulium",NA,NA,126774,"Simulium","Simulium","Simulium",223,"Simuliidae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Simuliidae","Simuliinae","Simuliini","Simulium",NA,NA,NA,NA,NA,NA,6,"CF","UV","U","U",5,"U",NA,NA,NA,NA,NA,NA,NA,25701,"Genus",2017-04-04 09:53:53,"NULL","NULL","(Latreille 1802)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=126774"
"635","DIP200","Ceratopogonidae",NA,NA,127076,"666","666","Ceratopogonidae",179,"666","STE used for pupae",NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Ceratopogonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"PR","UV","U","U",4,"U",NA,NA,NA,NA,NA,NA,NA,24371,"Family",2016-03-24 01:12:28,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127076"
"636","DIP250","Forcipomyiinae",NA,NA,127112,"Forcipomyiinae","Forcipomyiinae","Forcipomyiinae",1536,"Forcipomyiinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Ceratopogonidae","Forcipomyiinae",NA,NA,NA,NA,NA,NA,NA,NA,6,"PR","UV","U","U",4,"U",NA,NA,NA,NA,NA,NA,NA,22712,"Subfamily",2016-03-24 01:12:25,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127112"
"637","DIP251","Atrichopogon",NA,NA,127113,"Forcipomyiinae","Forcipomyiinae","Atrichopogon",671,"Forcipomyiinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Ceratopogonidae","Forcipomyiinae",NA,"Atrichopogon",NA,NA,NA,NA,NA,NA,6,"PR",NA,"U","U",4,"U",NA,NA,NA,NA,NA,NA,NA,24386,"Genus",2016-03-24 01:12:48,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127113"
"638","DIP252","Forcipomyia",NA,NA,127152,"Forcipomyiinae","Forcipomyiinae","Forcipomyia",750,"Forcipomyiinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Ceratopogonidae","Forcipomyiinae",NA,"Forcipomyia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,24579,"Genus",2017-04-04 09:52:51,"NULL","NULL","(Meigen 1818)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127152"
"639","DIP205","Dasyheleinae",NA,NA,127277,"Dasyheleinae","666","Dasyheleinae",2353,"Dasyheleinae","SH added 9/28/04",NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Ceratopogonidae","Dasyheleinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,42463,"Subfamily",2016-03-13 03:43:20,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127277"
"640","DIP206","Dasyhelea",NA,NA,127278,"Dasyheleinae","666","Dasyhelea",851,"Dasyheleinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,24385,"Genus",2016-03-24 01:12:25,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127278"
"641","DIP210","Ceratopogoninae","DIP260, DIP270, DIP211, DIP225, DIP280","Ceratopogon, Culicoides, Bezzia, Bezzia/Palpomyia, Probezzia",127338,"Ceratopogoninae","Ceratopogoninae","Ceratopogoninae",1535,"Ceratopogoninae","Mike Cole: none of the old characteristics in keys are considered accurate in taking these to genera anymore; best to roll all into Sub-family and delete old codes. Counts converted to DIP210. (SLH 10.2.19)",NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Ceratopogonidae","Ceratopogoninae",NA,NA,NA,NA,NA,NA,NA,NA,6,"PR","UV","U","U",4,"U",NA,NA,NA,NA,NA,NA,NA,22383,"Subfamily",2016-03-24 01:12:35,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127338"
"642","CHI000","Chironomidae",NA,NA,127917,"666","666","Chironomidae",180,"666",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"UN","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24583,"Family",2016-03-24 01:12:34,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127917"
"643","CHI040","Podonominae",NA,NA,127952,"Podonominae","Podonominae","Podonominae",185,"Podonominae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Podonominae",NA,NA,NA,NA,NA,NA,NA,NA,6,"UN","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24511,"Subfamily",2016-03-24 01:12:43,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127952"
"644","CHI120","Boreochlus",NA,NA,127954,"Tanypodinae","Podonominae","Boreochlus",1166,"Podonominae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Podonominae","Boreochlini","Boreochlus",NA,NA,NA,NA,NA,NA,6,"UN","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24593,"Genus",2017-04-04 09:52:22,"NULL","NULL","(Edwards)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127954"
"645","CHI958","Parochlus",NA,NA,127987,"Podonominae","Podonominae","Podonominae",2238,"Podonominae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Podonominae","Podonomini","Parochlus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,24509,"Genus",2016-03-24 01:12:32,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127987"
"646","CHI060","Tanypodinae",NA,NA,127994,"Tanypodinae","Tanypodinae","Tanypodinae",187,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae",NA,NA,NA,NA,NA,NA,NA,NA,7,"PR","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,23787,"Subfamily",2016-03-24 01:12:31,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127994"
"647","CHI200","Clinotanypus",NA,NA,127996,"Tanypodinae","Tanypodinae","Clinotanypus",2240,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Coelotanypodini","Clinotanypus",NA,NA,NA,NA,NA,NA,8,"PR","MV","U","T",666,"U",NA,NA,NA,NA,NA,NA,NA,24600,"Genus",2016-03-24 01:12:45,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127996"
"648","CHI062","Macropelopiini",NA,NA,128020,"Tanypodinae","Tanypodinae","Macropelopiini",1679,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Macropelopiini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,29241,"Tribe",2016-03-24 01:12:41,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128020"
"649","CHI965","Apsectrotanypus",NA,NA,128021,"Tanypodinae","Tanypodinae","Apsectrotanypus",1754,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Macropelopiini","Apsectrotanypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,24607,"Genus",2016-03-24 01:12:41,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128021"
"650","CHI150","Brundiniella",NA,NA,128026,"Tanypodinae","Tanypodinae","Brundiniella",1171,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Macropelopiini","Brundiniella",NA,NA,NA,NA,NA,NA,6,"PR","MV","U","U",7,"U",NA,NA,NA,NA,NA,NA,NA,22364,"Genus",2016-03-24 01:12:36,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128026"
"651","CHI151","Brundiniella eumorpha","New Code; 1/26/16; mbs",NA,128028,"Tanypodinae","Tanypodinae","Brundiniella",2243,"Tanypodinae","New species; 1/26/16; mbs. Monotypic (Cole 2019).",NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Macropelopiini","Brundiniella",NA,NA,NA,"eumorpha",NA,NA,NA,NA,NA,NA,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,22365,"Species",2017-04-04 09:52:23,"NULL","NULL","(Sublette 1964)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128028"
"652","CHI390","Macropelopia",NA,NA,128034,"Tanypodinae","Tanypodinae","Macropelopia",1173,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Macropelopiini","Macropelopia",NA,NA,NA,NA,NA,NA,6,"PR","MV","U","U",5,"U",NA,NA,NA,NA,NA,NA,NA,24608,"Genus",2016-03-24 01:12:31,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128034"
"653","CHI710","Psectrotanypus",NA,NA,128048,"Tanypodinae","Tanypodinae","Psectrotanypus",2245,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Macropelopiini","Psectrotanypus",NA,NA,NA,NA,NA,NA,10,"PR","MV","U","T",666,"U",NA,NA,NA,NA,NA,NA,NA,24609,"Genus",2016-03-24 01:12:25,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128048"
"654","CHI970","Natarsia",NA,NA,128070,"Tanypodinae","Tanypodinae","Natarsia",1815,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Natarsiini","Natarsia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,24611,"Genus",2016-03-24 01:12:47,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128070"
"655","CHI110","Ablabesmyia",NA,NA,128079,"Tanypodinae","Tanypodinae","Ablabesmyia",1170,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Ablabesmyia",NA,NA,NA,NA,NA,NA,8,"CG","MV","U","T",3,"U",NA,NA,NA,NA,NA,NA,NA,24612,"Genus",2017-04-04 09:52:16,"NULL","NULL","(Johannsen 1905)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128079"
"656","CHI210","Conchapelopia",NA,NA,128130,"Tanypodinae","Tanypodinae","Conchapelopia",2246,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Conchapelopia",NA,NA,NA,NA,NA,NA,6,"PR","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24624,"Genus",2017-04-04 09:52:32,"NULL","NULL","(Fittkau)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128130"
"657","CHI341","Krenopelopia",NA,NA,128170,"Tanypodinae","Tanypodinae","Krenopelopia",1699,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Krenopelopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,24633,"Genus",2016-03-24 01:12:29,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128170"
"658","CHI348","Labrundinia",NA,NA,128173,"Tanypodinae","Tanypodinae","Labrundinia",1764,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Labrundinia",NA,NA,NA,NA,NA,NA,5,"UN",NA,"U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24634,"Genus",2016-03-24 01:12:46,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128173"
"659","CHI350","Larsia",NA,NA,128183,"Tanypodinae","Tanypodinae","Larsia",1172,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Larsia",NA,NA,NA,NA,NA,NA,6,"PR","MV","U","U",3,"U",NA,NA,NA,NA,NA,NA,NA,24638,"Genus",2017-04-04 09:53:09,"NULL","NULL","(Wiedemann 1824)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128183"
"660","CHI450","Nilotanypus",NA,NA,128202,"Tanypodinae","Tanypodinae","Nilotanypus",1174,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Nilotanypus",NA,NA,NA,NA,NA,NA,6,"PR","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24640,"Genus",2017-04-04 09:53:24,"NULL","NULL","(Kieffer 1923)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128202"
"661","CHI451","Nilotanypus fimbriatus",NA,NA,128203,"Tanypodinae","Tanypodinae","Nilotanypus",2248,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Nilotanypus",NA,NA,NA,"fimbriatus",NA,NA,NA,NA,NA,NA,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,24641,"Species",2017-04-04 09:53:24,"NULL","NULL","(Walker 1828)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128203"
"662","CHI570","Paramerina",NA,NA,128207,"Tanypodinae","Tanypodinae","Pentaneurini",1175,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Paramerina",NA,NA,NA,NA,NA,NA,6,"PR","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24642,"Genus",2016-03-24 01:12:46,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128207"
"663","CHI640","Pentaneura",NA,NA,128215,"Tanypodinae","Tanypodinae","Pentaneura",824,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Pentaneura",NA,NA,NA,NA,NA,NA,6,"CG","MV","U","U",2,"U",NA,NA,NA,NA,NA,NA,NA,24643,"Genus",2016-03-24 01:12:42,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128215"
"664","CHI983","Rheopelopia","New Code; 3/11/15; mbs",NA,128226,"Tanypodinae","Tanypodinae","Rheopelopia",2474,"Tanypodinae","New genus; 3/11/15; mbs",NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Rheopelopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,24646,"Genus",2016-03-24 01:12:40,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128226"
"665","CHI891","Thienemannimyia","New Code; 3/11/15; mbs",NA,128236,"Tanypodinae","Tanypodinae","Thienemannimyia group",2250,"Tanypodinae","new genus entry; 3/11/15; mbs",NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Thienemannimyia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,24649,"Genus",2016-03-24 01:12:33,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128236"
"666","CHI920","Zavrelimyia","CHI925 Reomyia","Reomyia",128259,"Tanypodinae","Tanypodinae","Zavrelimyia",1696,"Tanypodinae","Reomyia rolled into Zavrelimyia, code CHI925 changed in Counts table to CHI920 (SLH 10.2.19)",NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Pentaneurini","Zavrelimyia",NA,NA,NA,NA,NA,NA,6,"PR","MV","U","T",666,"U",NA,NA,NA,NA,NA,NA,NA,24653,"Genus",2017-04-04 09:54:07,"NULL","NULL","(Kittkau)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128259"
"667","CHI680","Procladius",NA,NA,128277,"Tanypodinae","Tanypodinae","Procladius",1303,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Procladiini","Procladius",NA,NA,NA,NA,NA,NA,9,"PR","MV","U","T",5,"U",NA,NA,NA,NA,NA,NA,NA,24655,"Genus",2017-04-04 09:53:41,"NULL","NULL","(Skuse 1889)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128277"
"668","CHI865","Tanypus",NA,NA,128324,"Tanypodinae","Tanypodinae","Tanypus",1756,"Tanypodinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Tanypodinae","Tanypodini","Tanypus",NA,NA,NA,NA,NA,NA,10,"PR","MV","U","T",666,"U",NA,NA,NA,NA,NA,NA,NA,24659,"Genus",2017-04-04 09:54:00,"NULL","NULL","(Meigen 1803)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128324"
"669","CHI020","Diamesinae",NA,NA,128341,"Diamesinae","Diamesinae","Diamesinae",183,"Diamesinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Diamesinae",NA,NA,NA,NA,NA,NA,NA,NA,2,"CG","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,22677,"Subfamily",2016-03-24 01:12:42,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128341"
"670","CHI130","Boreoheptagyia",NA,NA,128343,"Diamesinae","Diamesinae","Boreoheptagyia",1013,"Diamesinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Diamesinae","Boreoheptagyiini","Boreoheptagyia",NA,NA,NA,NA,NA,NA,6,"CG","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24584,"Genus",2017-04-04 09:52:22,"NULL","NULL","(Brundin 1966)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128343"
"671","CHI270","Diamesa",NA,NA,128355,"Diamesinae","Diamesinae","Diamesa",1111,"Diamesinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Diamesinae","Diamesini","Diamesa",NA,NA,NA,NA,NA,NA,5,"CG","MV","U","U",9,"U",NA,NA,NA,NA,NA,NA,NA,24585,"Genus",2016-03-24 01:12:45,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128355"
"672","CHI510","Pagastia",NA,NA,128401,"Diamesinae","Diamesinae","Pagastia",1112,"Diamesinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Diamesinae","Diamesini","Pagastia",NA,NA,NA,NA,NA,NA,1,"CG","MV","U","S",9,"U",NA,NA,NA,NA,NA,NA,NA,24587,"Genus",2016-03-24 01:12:38,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128401"
"673","CHI670","Potthastia",NA,NA,128408,"Diamesinae","Diamesinae","Potthastia",1673,"Diamesinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Diamesinae","Diamesini","Potthastia",NA,NA,NA,NA,NA,NA,2,"CG","MV","U","S",5,"U",NA,NA,NA,NA,NA,NA,NA,24588,"Genus",2017-04-04 09:53:41,"NULL","NULL","(Kieffer)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128408"
"674","CHI730","Pseudodiamesa",NA,NA,128416,"Diamesinae","Diamesinae","Pseudodiamesa",1115,"Diamesinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Diamesinae","Diamesini","Pseudodiamesa",NA,NA,NA,NA,NA,NA,6,"CG","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24591,"Genus",2016-03-24 01:12:43,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128416"
"675","CHI050","Prodiamesinae",NA,NA,128437,"Prodiamesinae","Prodiamesinae","Prodiamesinae",186,"Prodiamesinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Prodiamesinae",NA,NA,NA,NA,NA,NA,NA,NA,6,"CG","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24512,"Subfamily",2016-03-24 01:12:34,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128437"
"676","CHI430","Monodiamesa",NA,NA,128440,"Prodiamesinae","Prodiamesinae","Monodiamesa",1167,"Prodiamesinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Prodiamesinae",NA,"Monodiamesa",NA,NA,NA,NA,NA,NA,7,"CG","MV","U","U",5,"U",NA,NA,NA,NA,NA,NA,NA,24596,"Genus",2017-04-04 09:53:18,"NULL","NULL","(Kieffer 1921)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128440"
"677","CHI470","Odontomesa",NA,NA,128446,"Prodiamesinae","Prodiamesinae","Odontomesa",1168,"Prodiamesinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Prodiamesinae",NA,"Odontomesa",NA,NA,NA,NA,NA,NA,4,"CG","MV","U","U",5,"U",NA,NA,NA,NA,NA,NA,NA,24597,"Genus",2016-03-24 01:12:32,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128446"
"678","CHI690","Prodiamesa",NA,NA,128452,"Prodiamesinae","Prodiamesinae","Prodiamesa",1169,"Prodiamesinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Prodiamesinae",NA,"Prodiamesa",NA,NA,NA,NA,NA,NA,3,"CG","MV","U","U",3,"U",NA,NA,NA,NA,NA,NA,NA,24598,"Genus",2016-03-24 01:12:45,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128452"
"679","CHI030","Orthocladiinae",NA,NA,128457,"Orthocladiinae","Orthocladiinae","Orthocladiinae",184,"Orthocladiinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Orthocladiinae",NA,NA,NA,NA,NA,NA,NA,NA,5,"CG","MV","U","U",666,"U",NA,NA,NA,NA,NA,NA,NA,24878,"Subfamily",2017-04-04 09:53:29,"NULL","NULL","(Lenz 1921)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128457"
"680","CHI980","Acricotopus",NA,NA,128463,"Orthocladiinae","Orthocladiinae","Acricotopus",1813,"Orthocladiinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Orthocladiinae","Orthocladiini/Metriocnemini","Acricotopus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,22750,"Genus",2016-03-24 01:12:46,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128463"
"681","CHI971","Antillocladius",NA,NA,128470,"Orthocladiinae","Orthocladiinae","Orthocladiinae",1695,"Orthocladiinae",NA,NA,"Animalia","Arthropoda","Insecta","Pterygota","Diptera","Nematocera",NA,"Chironomidae","Orthocladiinae","Orthocladiini/Metriocnemini","Antillocladius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,NA,NA,NA,NA,NA,NA,NA,NA,24879,"Genus",2016-03-24 01:12:36,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=128470"
